,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0032623000000002733,0.0,100,0.15,1000
1,1,0.018761600000000378,0.0,100,0.15,1000
2,2,0.027300000000000324,0.0,100,0.15,1000
3,3,0.03536920000000032,0.0,100,0.15,1000
4,4,0.04378100000000007,0.0,100,0.15,1000
5,5,0.052127000000000034,0.0,100,0.15,1000
6,6,0.06121230000000022,0.0,100,0.15,1000
7,7,0.06952259999999999,0.0,100,0.15,1000
8,8,0.07751460000000021,0.0,100,0.15,1000
9,9,0.08696809999999999,0.0,100,0.15,1000
10,10,0.09504580000000029,0.0,100,0.15,1000
11,11,0.10359160000000012,0.0,100,0.15,1000
12,12,0.11150919999999998,0.0,100,0.15,1000
13,13,0.1197307000000003,0.0,100,0.15,1000
14,14,0.1277229000000002,0.0,100,0.15,1000
15,15,0.13590740000000023,0.0,100,0.15,1000
16,16,0.14362850000000016,0.0,100,0.15,1000
17,17,0.15461340000000012,0.0,100,0.15,1000
18,18,0.1624656,0.0,100,0.15,1000
19,19,0.17068480000000008,0.0,100,0.15,1000
20,20,0.1788719000000003,0.0,100,0.15,1000
21,21,0.18928540000000016,0.0,100,0.15,1000
22,22,0.19758440000000022,0.0,100,0.15,1000
23,23,0.20553550000000032,0.0,100,0.15,1000
24,24,0.21414120000000025,0.0,100,0.15,1000
25,25,0.22218820000000017,0.0,100,0.15,1000
26,26,0.23036140000000005,0.0,100,0.15,1000
27,27,0.23831680000000022,0.0,100,0.15,1000
28,28,0.24842969999999998,0.0,100,0.15,1000
29,29,0.25671730000000004,0.0,100,0.15,1000
30,30,0.26493270000000013,0.0,100,0.15,1000
31,31,0.27272430000000014,0.0,100,0.15,1000
32,32,0.2814915,0.0,100,0.15,1000
33,33,0.2896116000000002,0.0,100,0.15,1000
34,34,0.2977673000000003,0.0,100,0.15,1000
35,35,0.30571170000000025,0.0,100,0.15,1000
36,36,0.31459040000000016,0.0,100,0.15,1000
37,37,0.3224134000000003,0.0,100,0.15,1000
38,38,0.33039810000000003,0.0,100,0.15,1000
39,39,0.3384411000000003,0.0,100,0.15,1000
40,40,0.3480876000000004,0.0,100,0.15,1000
41,41,0.35650950000000003,0.0,100,0.15,1000
