,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.002942499999999626,0.0,100,0.15,100
1,1,0.016554999999999875,0.0,100,0.15,100
2,2,0.02540359999999975,0.0,100,0.15,100
3,3,0.03317139999999963,0.0,100,0.15,100
4,4,0.040544299999999645,0.0,100,0.15,100
5,5,0.04763539999999988,729.0,100,0.15,100
6,6,0.05529189999999984,732.0,100,0.15,100
7,7,0.06292659999999994,736.0,100,0.15,100
8,8,0.07067809999999985,746.0,100,0.15,100
9,9,0.07793249999999974,746.0,100,0.15,100
10,10,0.08546609999999966,746.0,100,0.15,100
11,11,0.09294889999999967,746.0,100,0.15,100
12,12,0.10036809999999985,746.0,100,0.15,100
13,13,0.10754399999999986,746.0,100,0.15,100
14,14,0.11496139999999988,746.0,100,0.15,100
15,15,0.12246139999999972,746.0,100,0.15,100
16,16,0.13039200000000006,746.0,100,0.15,100
17,17,0.1378771999999997,746.0,100,0.15,100
18,18,0.14541499999999985,746.0,100,0.15,100
19,19,0.15292679999999992,746.0,100,0.15,100
20,20,0.16063059999999973,746.0,100,0.15,100
21,21,0.16853559999999979,746.0,100,0.15,100
22,22,0.1781851999999997,746.0,100,0.15,100
23,23,0.18614409999999992,746.0,100,0.15,100
24,24,0.1947920999999999,746.0,100,0.15,100
25,25,0.20335709999999985,746.0,100,0.15,100
26,26,0.21580580000000005,746.0,100,0.15,100
27,27,0.22473649999999967,746.0,100,0.15,100
28,28,0.23326749999999974,746.0,100,0.15,100
29,29,0.24302089999999987,746.0,100,0.15,100
30,30,0.2511342999999999,746.0,100,0.15,100
31,31,0.26044619999999963,746.0,100,0.15,100
32,32,0.26872779999999974,746.0,100,0.15,100
33,33,0.27641649999999984,746.0,100,0.15,100
